   9.0989354498318367E-011   3.5602492699691204E-013
   1.8664383303151423E-010   7.3030364261700754E-013
   2.8720262162725771E-010   1.1237720386303144E-012
   3.9291716964325901E-010   1.5374139910047252E-012
   5.0405181852167860E-010   1.9722638201084793E-012
   6.2088446278044070E-010   2.4294088770499111E-012
   7.4370724489429618E-010   2.9099922626216698E-012
   8.7282728580320455E-010   3.4152156856482169E-012
   1.0085674528746747E-009   3.9463424678839018E-012
   1.1512671672403854E-009   4.5047007029754898E-012
   1.3012832525258335E-009   5.0916865773881445E-012
   1.4589908270952867E-009   5.7087678615989351E-012
   1.6247842420431125E-009   6.3574875802876729E-012
   1.7990780672769506E-009   7.0394678707024426E-012
   1.9823081281584541E-009   7.7564140388477833E-012
   2.1749325952937349E-009   8.5101188236380793E-012
   2.3774331301985658E-009   9.3024668796787753E-012
   2.5903160897030901E-009   1.0135439489884700E-011
   2.8141137921076848E-009   1.1011119519719513E-011
   3.0493858482560219E-009   1.1931696625444431E-011
   3.2967205608537085E-009   1.2899472729399580E-011
   3.5567363955315277E-009   1.3916867776009048E-011
   3.8300835273317030E-009   1.4986425782902603E-011
   4.1174454664842193E-009   1.6110821202285082E-011
   4.4195407675384616E-009   1.7292865608460173E-011
   4.7371248261239335E-009   1.8535514728230854E-011
   5.0709917678328421E-009   1.9841875831756194E-011
   5.4219764339477856E-009   2.1215215502345486E-011
   5.7909564689798690E-009   2.2658967804618260E-011
   6.1788545152371924E-009   2.4176742871454803E-011
   6.5866405199112639E-009   2.5772335931209052E-011
   7.0153341604502914E-009   2.7449736797756637E-011
   7.4660073942839797E-009   2.9213139847108044E-011
   7.9397871392755614E-009   3.1066954505533727E-011
   8.4378580916035116E-009   3.3015816275426860E-011
   8.9614656881191548E-009   3.5064598326474182E-011
   9.5119192205876289E-009   3.7218423681118950E-011
   1.0090595109599347E-008   3.9482678024785837E-011
   1.0698940346338532E-008   4.1863023172900198E-011
   1.1338476110814981E-008   4.4365411228376145E-011
   1.2010801575606555E-008   4.6996099464974639E-011
   1.2717597904623704E-008   4.9761665973747546E-011
   1.3460632456895043E-008   5.2669026111692212E-011
   1.4241763205885645E-008   5.5725449793746458E-011
   1.5062943385398584E-008   5.8938579671363236E-011
   1.5926226373677008E-008   6.2316450243120690E-011
   1.6833770827919427E-008   6.5867507945154213E-011
   1.7787846082047281E-008   6.9600632271646915E-011
   1.8790837821221931E-008   7.3525157978190892E-011
   1.9845254047300396E-008   7.7650898423539195E-011
   2.0953731350146517E-008   8.1988170108114919E-011
   2.2119041500479155E-008   8.6547818470636735E-011
   2.3344098380742936E-008   9.1341245007365558E-011
   2.4631965271332358E-008   9.6380435781784908E-011
   2.5985862510388554E-008   1.0167799139600365E-010
   2.7409175546322318E-008   1.0724715849882572E-010
   2.8905463403198686E-008   1.1310186290927285E-010
   3.0478467580151259E-008   1.1925674443838687E-010
   3.2132121407079099E-008   1.2572719349638397E-010
   3.3870559880020594E-008   1.3252938957669785E-010
