   3.7409849483070867E-011   3.5602492699691204E-013
   7.6737742993680024E-011   7.3030364261700754E-013
   1.1808202075352522E-010   1.1237720386303144E-012
   1.6154606499535742E-010   1.5374139910047252E-012
   2.0723855847242780E-010   1.9722638201084793E-012
   2.5527375622198882E-010   2.4294088770499111E-012
   3.0577177126240799E-010   2.9099922626216698E-012
   3.5885887493828854E-010   3.4152156856482169E-012
   4.1466781266460972E-010   3.9463424678839018E-012
   4.7333813585942040E-010   4.5047007029754898E-012
   5.3501655089508192E-010   5.0916865773881445E-012
   5.9985728594062671E-010   5.7087678615989351E-012
   6.6802247661252615E-010   6.3574875802876729E-012
   7.3968257139819595E-010   7.0394678707024426E-012
   8.1501675786601059E-010   7.7564140388477833E-012
   8.9421341072757157E-010   8.5101188236380793E-012
   9.7747056287262078E-010   9.3024668796787753E-012
   1.0649964005544298E-009   1.0135439489884700E-011
   1.1570097839638888E-009   1.1011119519719513E-011
   1.2537407944939981E-009   1.1931696625444431E-011
   1.3554313100632121E-009   1.2899472729399580E-011
   1.4623356099362430E-009   1.3916867776009048E-011
   1.5747210105546867E-009   1.4986425782902603E-011
   1.6928685339673886E-009   1.6110821202285082E-011
   1.8170736105319629E-009   1.7292865608460173E-011
   1.9476468176445919E-009   1.8535514728230854E-011
   2.0849146563453093E-009   1.9841875831756194E-011
   2.2292203677406956E-009   2.1215215502345486E-011
   2.3809247912854516E-009   2.2658967804618260E-011
   2.5404072670690186E-009   2.4176742871454803E-011
   2.7080665843634156E-009   2.5772335931209052E-011
   2.8843219788041739E-009   2.7449736797756637E-011
   3.0696141806978213E-009   2.9213139847108044E-011
   3.2644065170772488E-009   3.1066954505533727E-011
   3.4691860702606659E-009   3.3015816275426860E-011
   3.6844648958111353E-009   3.5064598326474182E-011
   3.9107813029422459E-009   3.7218423681118950E-011
   4.1487012005715689E-009   3.9482678024785837E-011
   4.3988195123877689E-009   4.1863023172900198E-011
   4.6617616644697447E-009   4.4365411228376145E-011
   4.9381851491776489E-009   4.6996099464974639E-011
   5.2287811692263035E-009   4.9761665973747546E-011
   5.5342763660520715E-009   5.2669026111692212E-011
   5.8554346367949910E-009   5.5725449793746458E-011
   6.1930590444395780E-009   5.8938579671363236E-011
   6.5479938258906372E-009   6.2316450243120690E-011
   6.9211265030053384E-009   6.5867507945154213E-011
   7.3133901018602036E-009   6.9600632271646915E-011
   7.7257654858023668E-009   7.3525157978190892E-011
   8.1592838081189133E-009   7.7650898423539195E-011
   8.6150290904572729E-009   8.1988170108114919E-011
   9.0941409334440724E-009   8.6547818470636735E-011
   9.5978173662803552E-009   9.1341245007365558E-011
   1.0127317842438725E-008   9.6380435781784908E-011
   1.0683966388953103E-008   1.0167799139600365E-010
   1.1269154917176096E-008   1.0724715849882572E-010
   1.1884346703282448E-008   1.1310186290927285E-010
   1.2531080047221811E-008   1.1925674443838687E-010
   1.3210972119269969E-008   1.2572719349638397E-010
   1.3925723003797012E-008   1.3252938957669785E-010
   1.4677119950363872E-008   1.3968034171314199E-010
   1.5467041842777323E-008   1.4719793101135512E-010
   1.6297463897278292E-008   1.5510095536088052E-010
   1.7170462601611437E-008   1.6340917643968260E-010
   1.8088220907326235E-008   1.7214336912863673E-010
   1.9053033688293083E-008   1.8132537345955412E-010
   2.0067313479083470E-008   1.9097814922663894E-010
   2.1133596507563192E-008   2.0112583339793472E-010
   2.2254549036783264E-008   2.1179380047031874E-010
   2.3432974032026525E-008   2.2300872591896294E-010
   2.4671818169681021E-008   2.3479865289991872E-010
   2.5974179205466032E-008   2.4719306237261589E-010
   2.7343313720435144E-008   2.6022294681761963E-010
   2.8782645264125364E-008   2.7392088773397744E-010
   3.0295772915214443E-008   2.8832113710993987E-010
   3.1886480281092482E-008   3.0345970307077522E-010
   3.3558744958851442E-008   3.1937443991784073E-010
   3.5316748481349981E-008   3.3610514278405652E-010
   3.7164886773223925E-008   3.5369364714246913E-010
   3.9107781142987891E-008   3.7218393341672844E-010
   4.1150289838713969E-008   3.9162223695505820E-010
   4.3297520196182758E-008   4.1205716364271326E-010
   4.5554841409883524E-008   4.3353981144201390E-010
   4.7927897958797285E-008   4.5612389816387113E-010
   5.0422623720534800E-008   4.7986589579029832E-010
   5.3045256809121730E-008   5.0482517168378558E-010
   5.5802355173533397E-008   5.3106413703663307E-010
   5.8700812995983417E-008   5.5864840293144551E-010
   6.1747877930970705E-008   5.8764694440301834E-010
   6.4951169228191326E-008   6.1813227291185763E-010
   6.8318696784631726E-008   6.5018061766060615E-010
   7.1858881173483995E-008   6.8387211620676206E-010
   7.5580574699965181E-008   7.1929101484831966E-010
   7.9493083536691900E-008   7.5652587928340333E-010
   8.3606190993959721E-008   7.9566981607065100E-010
   8.7930181983115198E-008   8.3682070544411425E-010
   9.2475868734192090E-008   8.8008144606483534E-010
   9.7254617832118649E-008   9.2556021232110371E-010
   1.0227837863910123E-007   9.7337072482078154E-010
   1.0755971317425439E-007   1.0236325347520656E-009
   1.1311182752519254E-007   1.0764713228237378E-009
   1.1894860487012826E-007   1.1320192135324115E-009
   1.2508464019304985E-007   1.1904151055426029E-009
   1.3153527677878405E-007   1.2518050190057514E-009
   1.3831664457920074E-007   1.3163424606866691E-009
   1.4544570054649487E-007   1.3841888078104207E-009
   1.5294027103439991E-007   1.4555137115894563E-009
   1.6081909637335824E-007   1.5304955214400236E-009
   1.6910187773110903E-007   1.6093217309486178E-009
   1.7780932637587028E-007   1.6921894467036254E-009
