   1.1243758462335349E-010   3.5602492699691204E-013
   2.3063996757220038E-010   7.3030364261700754E-013
   3.5490271638161375E-010   1.1237720386303144E-012
   4.8553655265844382E-010   1.5374139910047252E-012
   6.2286812904723567E-010   1.9722638201084793E-012
   7.6724084603200984E-010   2.4294088770499111E-012
   9.1901571061636486E-010   2.9099922626216698E-012
   1.0785722390290579E-009   3.4152156856482169E-012
   1.2463094057122802E-009   3.9463424678839018E-012
   1.4226466409656138E-009   4.5047007029754898E-012
   1.6080248797402798E-009   5.0916865773881445E-012
   1.8029076642062222E-009   5.7087678615989351E-012
   2.0077823028490178E-009   6.3574875802876729E-012
   2.2231610889949517E-009   7.0394678707024426E-012
   2.4495825818112121E-009   7.7564140388477833E-012
   2.6876129529843730E-009   8.5101188236380793E-012
   2.9378474024445571E-009   9.3024668796787753E-012
   3.2009116466753307E-009   1.0135439489884700E-011
   3.4774634833308804E-009   1.1011119519719513E-011
   3.7681944360728280E-009   1.1931696625444431E-011
   4.0738314837396374E-009   1.2899472729399580E-011
   4.3951388781724253E-009   1.3916867776009048E-011
   4.7329200552427032E-009   1.4986425782902603E-011
   5.0880196438606137E-009   1.6110821202285082E-011
   5.4613255779872032E-009   1.7292865608460173E-011
   5.8537713169319063E-009   1.8535514728230854E-011
   6.2663381794870929E-009   1.9841875831756194E-011
   6.7000577977362778E-009   2.1215215502345486E-011
   7.1560146966717505E-009   2.2658967804618260E-011
   7.6353490060720506E-009   2.4176742871454803E-011
   8.1392593114203492E-009   2.5772335931209052E-011
   8.6690056509925777E-009   2.7449736797756637E-011
   9.2259126666095192E-009   2.9213139847108044E-011
   9.8113729159314431E-009   3.1066954505533727E-011
   1.0426850354577703E-008   3.3015816275426860E-011
   1.1073883996778423E-008   3.5064598326474182E-011
   1.1754091763711846E-008   3.7218423681118950E-011
   1.2469174529150123E-008   3.9482678024785837E-011
   1.3220920372529804E-008   4.1863023172900198E-011
   1.4011209050081931E-008   4.4365411228376145E-011
   1.4842016695201889E-008   4.6996099464974639E-011
   1.5715420759812344E-008   4.9761665973747546E-011
   1.6633605209075301E-008   5.2669026111692212E-011
   1.7598865982442749E-008   5.5725449793746458E-011
   1.8613616734701344E-008   5.8938579671363236E-011
   1.9680394871366779E-008   6.2316450243120690E-011
   2.0801867893519443E-008   6.5867507945154213E-011
   2.1980840067946719E-008   6.9600632271646915E-011
   2.3220259439270855E-008   7.3525157978190892E-011
   2.4523225201596309E-008   7.7650898423539195E-011
   2.5892995448109487E-008   8.1988170108114919E-011
   2.7332995318009043E-008   8.6547818470636735E-011
   2.8846825561138182E-008   9.1341245007365558E-011
   3.0438271541735090E-008   9.6380435781784908E-011
   3.2111312703815474E-008   1.0167799139600365E-010
   3.3870132521855722E-008   1.0724715849882572E-010
   3.5719128961658381E-008   1.1310186290927285E-010
   3.7662925477557848E-008   1.1925674443838687E-010
   3.9706382573464772E-008   1.2572719349638397E-010
   4.1854609956657901E-008   1.3252938957669785E-010
   4.4112979314714068E-008   1.3968034171314199E-010
   4.6487137747525606E-008   1.4719793101135512E-010
   4.8983021887991853E-008   1.5510095536088052E-010
   5.1606872746694079E-008   1.6340917643968260E-010
   5.4365251317673144E-008   1.7214336912863673E-010
   5.7265054984332522E-008   1.8132537345955412E-010
   6.0313534766489997E-008   1.9097814922663894E-010
   6.3518313451704536E-008   2.0112583339793472E-010
   6.6887404656216255E-008   2.1179380047031874E-010
   7.0429232863161668E-008   2.2300872591896294E-010
   7.4152654488170132E-008   2.3479865289991872E-010
   7.8066980025016642E-008   2.4719306237261589E-010
   8.2181997326706580E-008   2.6022294681761963E-010
   8.6507996080206974E-008   2.7392088773397744E-010
   9.1055793536024361E-008   2.8832113710993987E-010
   9.5836761556966137E-008   3.0345970307077522E-010
   1.0086285505372166E-007   3.1937443991784073E-010
   1.0614664187836669E-007   3.3610514278405652E-010
   1.1170133425054071E-007   3.5369364714246913E-010
   1.1754082179487887E-007   3.7218393341672844E-010
   1.2367970627230886E-007   3.9162223695505820E-010
   1.3013333809206031E-007   4.1205716364271326E-010
   1.3691785469568405E-007   4.3353981144201390E-010
   1.4405022090906276E-007   4.5612389816387113E-010
   1.5154827136331311E-007   4.7986589579029832E-010
   1.5943075509065421E-007   5.0482517168378558E-010
   1.6771738240675531E-007   5.3106413703663307E-010
   1.7642887419679237E-007   5.5864840293144551E-010
   1.8558701372845538E-007   5.8764694440301834E-010
   1.9521470112146518E-007   6.1813227291185763E-010
   2.0533601060980183E-007   6.5018061766060615E-010
   2.1597625073983085E-007   6.8387211620676206E-010
   2.2716202765485253E-007   7.1929101484831966E-010
   2.3892131162432042E-007   7.5652587928340333E-010
   2.5128350698408512E-007   7.9566981607065100E-010
   2.6427952566255103E-007   8.3682070544411425E-010
   2.7794186447660061E-007   8.8008144606483534E-010
   2.9230468639056382E-007   9.2556021232110371E-010
   3.0740390594142624E-007   9.7337072482078154E-010
   3.2327727904387906E-007   1.0236325347520656E-009
   3.3996449739977386E-007   1.0764713228237378E-009
   3.5750728774805226E-007   1.1320192135324115E-009
   3.7594951620333017E-007   1.1904151055426029E-009
   3.9533729794403376E-007   1.2518050190057514E-009
   4.1571911252436779E-007   1.3163424606866691E-009
   4.3714592509845345E-007   1.3841888078104207E-009
   4.5967131385976225E-007   1.4555137115894563E-009
   4.8335160401450765E-007   1.5304955214400236E-009
   5.0824600862400026E-007   1.6093217309486178E-009
   5.3441677666814551E-007   1.6921894467036254E-009
   5.6192934870031701E-007   1.7793058811644755E-009
   5.9085252048282801E-007   1.8708888708007382E-009
   6.2125861501217091E-007   1.9671674207967793E-009
   6.5322366336418014E-007   2.0683822776840222E-009
   6.8682759481132487E-007   2.1747865313326940E-009
   7.2215443668752197E-007   2.2866462478083471E-009
   7.5929252450023930E-007   2.4042411346756337E-009
   7.9833472281527366E-007   2.5278652404129275E-009
   8.3937865746653541E-007   2.6578276896867074E-009
   8.8252695967148165E-007   2.7944534563242618E-009
   9.2788752266261438E-007   2.9380841759175513E-009
   9.7557377147675828E-007   3.0890790000901663E-009
   1.0257049465767281E-006   3.2478154945634839E-009
   1.0784064020145896E-006   3.4146905832676666E-009
   1.1338099188820779E-006   3.5901215408582655E-009
   1.1920540348319603E-006   3.7745470361202380E-009
   1.2532843904943215E-006   3.9684282288684367E-009
   1.3176540936539860E-006   4.1722499230873846E-009
   1.3853241020997215E-006   4.3865217791938008E-009
   1.4564636261025354E-006   4.6117795884531503E-009
   1.5312505515294711E-006   4.8485866127369228E-009
   1.6098718846509166E-006   5.0975349929707484E-009
   1.6925242197536645E-006   5.3592472297951892E-009
   1.7794142307290063E-006   5.6343777401416274E-009
   1.8707591878650860E-006   5.9236144936155216E-009
   1.9667875011357593E-006   6.2276807327788114E-009
   2.0677392913444650E-006   6.5473367816330994E-009
   2.1738669905512664E-006   6.8833819468257478E-009
   2.2854359732844461E-006   7.2366565163328957E-009
   2.4027252201149969E-006   7.6080438606171487E-009
   2.5260280152533121E-006   7.9984726415139268E-009
   2.6556526799124046E-006   8.4089191343698426E-009
   2.7919233432714728E-006   8.8404096692396627E-009
   2.9351807529675864E-006   9.2940231972461018E-009
   3.0857831271421881E-006   9.7708939885197253E-009
   3.2441070501729217E-006   1.0272214468465162E-008
   3.4105484143306227E-006   1.0799238199445820E-008
   3.5855234097160693E-006   1.1353283015342832E-008
   3.7694695649518844E-006   1.1935734316826298E-008
   3.9628468412318206E-006   1.2548048535578672E-008
   4.1661387824631602E-006   1.3191756776132711E-008
   4.3798537243781363E-006   1.3868468644430426E-008
   4.6045260656378333E-006   1.4579876272676473E-008
   4.8407176041069362E-006   1.5327758550550173E-008
   5.0890189416407532E-006   1.6113985573356443E-008
   5.3500509608971729E-006   1.6940523318238265E-008
   5.6244663778663703E-006   1.7809438560143743E-008
   5.9129513740003803E-006   1.8722904039840133E-008
   6.2162273120237329E-006   1.9683203896897684E-008
   6.5350525397155245E-006   2.0692739381228484E-008
   6.8702242861733454E-006   2.1754034857462148E-008
   7.2225806553007119E-006   2.2869744117172493E-008
   7.5930027215027166E-006   2.4042657014738964E-008
   7.9824167328302601E-006   2.5275706443435935E-008
   8.3917964270818443E-006   2.6571975669193827E-008
   8.8221654666543803E-006   2.7934706040370140E-008
   9.2745999982314046E-006   2.9367305092808939E-008
   9.7502313437092395E-006   3.0873355070455623E-008
   1.0250248829089798E-005   3.2456621882832959E-008
   1.0775902758413755E-005   3.4121064521776768E-008
   1.1328507540170411E-005   3.5870844960977911E-008
   1.1909444974001936E-005   3.7710338563084753E-008
   1.2520167705920357E-005   3.9644145020389086E-008
